axon_diameter,fiber_diameter,group
0.9619334159198827,14.536778034624964,mtbi
0.29252572287846657,16.1888180373047,mtbi
0.2587882162412515,5.341702319104651,mtbi
1.1521318859151326,34.74527421067187,mtbi
0.1957828262863754,28.228502716177477,mtbi
0.03012394460163153,9.071024535569743,mtbi
0.08541773161227172,20.709825507361206,mtbi
1.1166102127152657,27.242857865185698,mtbi
1.2188574155779879,18.349134739500432,mtbi
1.2673687220898877,15.702843221536648,mtbi
0.7447815961351408,11.470363462945294,mtbi
1.131218570835736,18.36392415475544,mtbi
0.7163584900329769,5.125745459714492,mtbi
0.25265236964621485,7.039331118751415,mtbi
0.15204570665559564,23.486747141911938,mtbi
0.3076564296784199,9.616927505784066,mtbi
0.9530173309081222,8.376594442712015,mtbi
0.6482428114484703,19.102256064407026,mtbi
1.2243136242805852,25.780132218957327,mtbi
0.1998116079829696,3.723948661500864,mtbi
0.5784837218599718,0.6265100389445546,mtbi
0.9423007334775391,9.341946196931405,mtbi
0.20372817966199466,20.483953484091167,mtbi
1.666474840030159,5.347169044687905,mtbi
0.4844551091509909,4.636522057203992,mtbi
0.7410726607215953,14.951849290448173,mtbi
1.1606157792413354,24.34137021048435,mtbi
1.0120671249342337,7.667166903365354,mtbi
0.07207847408655976,19.76105643184247,mtbi
1.136782298099322,3.137058203936699,mtbi
0.9006247289826702,34.710704324961746,mtbi
0.8517704470922213,7.045966110001631,mtbi
0.7277151741544798,13.772800882514593,mtbi
0.7365021456886098,24.488121916054784,mtbi
0.3521296169456918,15.885926066069764,mtbi
0.7055155134855134,0.128047968434585,mtbi
1.3003579887320782,4.383012703339815,mtbi
0.03825201414427108,17.72927502010763,mtbi
0.9792837699962784,8.795205827438522,mtbi
0.7937612308725337,17.727795013310867,mtbi
0.7865068720094491,17.076369087099433,mtbi
0.3104631309593004,19.799886614970013,mtbi
1.6988848455590966,13.017554738477894,mtbi
0.7945937085492809,21.07893320988017,mtbi
0.3484377161800278,7.8175606686166095,mtbi
2.2654010735177805,1.4117278722016025,mtbi
0.16220527902824583,9.241016189940899,mtbi
1.1308649914588882,10.81816533980523,mtbi
0.4555459762604569,18.632699418530017,mtbi
0.8991663155388723,4.185486904167818,mtbi
0.61735004847214,1.678754117263225,sham
0.4050775126933504,3.425558987194864,sham
1.0531037627893218,0.6331939746993216,sham
0.6022842462329361,1.110060013329636,sham
1.0174611767961668,1.414975517086647,sham
0.6081673180120246,0.2938181442154824,sham
0.20673599544650664,0.08865848883068113,sham
1.8977272917940071,1.2802601924528276,sham
0.6825828316782602,1.704110748396866,sham
0.48133841544876005,3.203271935799236,sham
0.46303103800246037,0.8650564908193894,sham
0.279741695780017,1.1867214424294135,sham
0.4136901445511524,1.2540634941761732,sham
1.6187665209943098,2.0904038182712044,sham
0.721055710863809,2.3860193823728015,sham
0.45309315732808914,0.9132015532178963,sham
0.014257160811717962,1.5832103023801471,sham
0.21576462119531437,1.4607499778901243,sham
0.18887019529310575,0.8688291502011188,sham
0.05014849433510561,1.581334934837482,sham
1.4954196319188124,0.3049479601326206,sham
0.36783775283359765,0.5443055637531032,sham
0.5171440221755758,0.3096861169503229,sham
0.48433546505103303,0.7157646496915361,sham
0.6748556159231702,0.6507835990785239,sham
0.7624486052320665,1.513066739654473,sham
0.38607379083816656,2.8021980407536855,sham
0.6640033446424732,2.2219041118332528,sham
1.7243441951542653,2.0810693996604828,sham
1.1563190793031108,1.350119437501513,sham
0.6935065898713608,0.4200224867946729,sham
0.14315635616751116,1.1555012998557221,sham
1.4928135601806962,0.5117826764506296,sham
1.6321534789574996,0.3075039084870234,sham
0.1278460233453304,0.5596458575330274,sham
2.4036637271300596,0.7123130642356532,sham
1.4439282555669768,1.7189271564861783,sham
0.8788930503079053,0.8867647741955511,sham
1.3064383272156515,2.8116263259916345,sham
0.8771989925868694,0.5416705440805569,sham
1.1643804594895475,1.7645132660045266,sham
1.9823476800553785,0.8725944004954078,sham
0.9899442348636048,0.8448937164887868,sham
0.15168460116590074,1.002678527202402,sham
0.9125067906487645,3.4796215053391952,sham
0.40766980824451127,1.7821328476299496,sham
1.2421843752050459,0.0750868891445384,sham
0.6426944118908144,0.2561877606179443,sham
1.9302436888251469,1.639972913178862,sham
0.41019936401419627,0.8611753301274726,sham
